url
https://github.com/svelte-inview/svelte-inview
https://github.com/rgossiaux/svelte-headlessui
https://github.com/michael/editable-website
https://github.com/mskocik/svelecte
https://github.com/novacbn/kahi-ui
https://github.com/open-source-labs/Svelvet
https://github.com/oskar-gmerek/surreal-sveltekit
https://github.com/passlock-dev/passlock
https://github.com/MIERUNE/svelte-maplibre-gl
https://github.com/N00nDay/stwui
https://github.com/okrad/svelte-progressbar
https://github.com/pablo-abc/felte
https://github.com/ottomated/create-o7-app
https://github.com/pngwn/MDsveX
https://github.com/microsoft/playwright
https://github.com/naver/egjs-flicking
https://github.com/Oli8/spaper
https://github.com/prismicio/slice-machine
https://github.com/nstuyvesant/sveltekit-auth-example
https://github.com/mhkeller/layercake
https://github.com/mvasigh/sveltekit-mdsvex-blog
https://github.com/naver/egjs-infinitegrid
https://github.com/nubolab-ffwd/svelte-fluent
https://github.com/ndom91/svelte-infinite
https://github.com/pablo-abc/svelte-markdown
https://github.com/opral/monorepo
https://github.com/okupter/kitforstartups
https://github.com/pluvial/svelte-adapter-deno
https://github.com/probablykasper/date-picker-svelte
https://github.com/skeletonlabs/skeleton
https://github.com/PuruVJ/neoconfetti
https://github.com/roxiness/routify
https://github.com/rajnandan1/kener
https://github.com/rob-balfre/svelte-select
https://github.com/RobBrazier/svelte-awesome
https://github.com/Shyam-Chen/Svelte-Starter
https://github.com/sibiraj-s/svelte-tiptap
https://github.com/pstanoev/simple-svelte-autocomplete
https://github.com/PuruVJ/neodrag
https://github.com/rodrigodagostino/svelte-sortable-list
https://github.com/simeydotme/svelte-range-slider-pips
https://github.com/svar-widgets/gantt
https://github.com/animotionjs/animotion
https://github.com/Rezi/svelte-gestures
https://github.com/square/svelte-store
https://github.com/storybookjs/storybook
https://github.com/svar-widgets/core
https://github.com/ampled/svelte-inspect-value
https://github.com/svelteplot/svelteplot
https://github.com/radix-svelte/radix-svelte
https://github.com/oekazuma/svelte-meta-tags
https://github.com/sveltetools/svelte-asyncable
https://github.com/rossrobino/drab
https://github.com/chakra-ui/zag
https://github.com/ssssota/svelte-exmarkdown
https://github.com/sveltejs/prettier-plugin-svelte
https://github.com/sveltejs/cli
https://github.com/sveltejs/rollup-plugin-svelte
https://github.com/sveltejs/kit
https://github.com/svar-widgets/grid
https://github.com/svelte-add/svelte-add
https://github.com/SveltePress/sveltepress
https://github.com/TanStack/table
https://github.com/kitschpatrol/svelte-tweakpane-ui
https://github.com/supabase/auth-helpers
https://github.com/ValentinH/svelte-easy-crop
https://github.com/sveltejs/eslint-plugin-svelte
https://github.com/TanStack/store
https://github.com/sveltejs/svelte-loader
https://github.com/testing-library/svelte-testing-library
https://github.com/sveltejs/language-tools
https://github.com/svelteness/svelte-jester
https://github.com/sveltetools/svelte-pathfinder
https://github.com/sveltejs/svelte-preprocess
